"","chr","new_wind","bkpt_in_window_blood","bkpt_in_window_bone","bkpt_in_window_brain","bkpt_in_window_breast","bkpt_in_window_liver","bkpt_in_window_ovary","bkpt_in_window_pancreatic","bkpt_in_window_prostate","bkpt_in_window_skin","bkpt_in_window_uterus","from","to","density_blood","density_bone","density_brain","density_breast","density_liver","density_ovary","density_pancreatic","density_prostate","density_skin","density_uterus","prod_density_blood","prod_density_brain","prod_density_bone","prod_density_uterus","prod_density_liver","prod_density_prostate","prod_density_skin","prod_density_ovary","prod_density_pancreatic","prod_density_breast","overall_density","blood_bkpt_hotspot_0.5","bone_bkpt_hotspot_0.5","brain_bkpt_hotspot_0.5","breast_bkpt_hotspot_0.5","liver_bkpt_hotspot_0.5","ovary_bkpt_hotspot_0.5","pancreatic_bkpt_hotspot_0.5","prostate_bkpt_hotspot_0.5","skin_bkpt_hotspot_0.5","uterus_bkpt_hotspot_0.5","overall_density_bkpt_hotspot_0.5","blood_bkpt_hotspot_1","bone_bkpt_hotspot_1","brain_bkpt_hotspot_1","breast_bkpt_hotspot_1","liver_bkpt_hotspot_1","ovary_bkpt_hotspot_1","pancreatic_bkpt_hotspot_1","prostate_bkpt_hotspot_1","skin_bkpt_hotspot_1","uterus_bkpt_hotspot_1","overall_density_bkpt_hotspot_1"
"2574","7",126,1,2,0,65,11,14,26,23,35,6,1.25e+08,1.26e+08,0.000429922613929493,0.000785545954438335,0,0.000338726907944449,0.000493030343776612,0.000195549844258517,0.000303288345562075,0.000479756367201352,0.000639281082759502,0.000884694780300796,6.1226956187911e-05,0,5.36208842620024e-06,0.000116385537340223,5.98122446219845e-05,8.27628110964787e-05,2.30085651877451e-05,7.25045187368687e-06,1.59031121315516e-05,8.81236463888988e-05,0.000459835413254679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2575","7",127,4,0,0,38,5,4,39,10,29,8,1.26e+08,1.27e+08,0.00171969045571797,0,0,0.000198024961567524,0.000224104701716642,5.5871384073862e-05,0.000454932518343112,0.000208589724870153,0.000529690040000731,0.00117959304040106,0.000244907824751644,0,0,0.00015518071645363,2.71873839190839e-05,3.59838309115125e-05,1.90642397269888e-05,2.07155767819625e-06,2.38546681973273e-05,5.15184394273562e-05,0.000559768661065739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2576","7",128,2,0,0,86,17,51,39,22,19,4,1.27e+08,1.28e+08,0.000859845227858985,0,0,0.000448161755126501,0.000761955985836583,0.00071236014694174,0.000454932518343112,0.000458897394714336,0.000347038302069444,0.000589796520200531,0.000122453912375822,0,0,7.75903582268151e-05,9.24371053248851e-05,7.91644280053275e-05,1.24903639590616e-05,2.64123603970022e-05,2.38546681973273e-05,0.000116594362914543,0.000550997559400784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2577","7",129,0,0,0,48,7,34,29,9,20,6,1.28e+08,1.29e+08,0,0,0,0.000250136793558978,0.000313746582403299,0.000474906764627827,0.000338283154665391,0.000187730752383138,0.000365303475862573,0.000884694780300796,0,0,0,0.000116385537340223,3.80623374867174e-05,3.23854478203612e-05,1.31477515358543e-05,1.76082402646681e-05,1.7738086608269e-05,6.50759234871868e-05,0.00030040332454328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2578","7",130,0,1,3,86,6,38,36,16,40,0,1.29e+08,1.3e+08,0,0.000392772977219167,0.00192184497117233,0.000448161755126501,0.00026892564205997,0.000530778148701689,0.000419937709239796,0.000333743559792245,0.000730606951725146,0,0,7.63252113900271e-05,2.68104421310012e-06,0,3.26248607029006e-05,5.757412945842e-05,2.62955030717086e-05,1.96797979428644e-05,2.20196937206098e-05,0.000116594362914543,0.000353794603414174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2579","7",131,0,1,0,56,4,37,13,3,36,0,1.3e+08,1.31e+08,0,0.000392772977219167,0,0.00029182625915214,0.000179283761373314,0.000516810302683223,0.000151644172781037,6.25769174610459e-05,0.000657546256552631,0,0,0,2.68104421310012e-06,0,2.17499071352671e-05,1.07951492734537e-05,2.36659527645378e-05,1.91619085233153e-05,7.95155606577578e-06,7.59219107350513e-05,0.000161927428710501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2580","7",132,0,1,0,50,3,36,23,13,30,1,1.31e+08,1.32e+08,0,0.000392772977219167,0,0.000260559159957268,0.000134462821029985,0.000502842456664758,0.000268293536458759,0.000271166642331199,0.000547955213793859,0.000147449130050133,0,0,2.68104421310012e-06,1.93975895567038e-05,1.63124303514503e-05,4.67789801849662e-05,1.97216273037815e-05,1.86440191037662e-05,1.40681376548341e-05,6.77874202991529e-05,0.000205391248667755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2581","7",133,0,1,1,63,0,23,24,9,66,2,1.32e+08,1.33e+08,0,0.000392772977219167,0.000640614990390775,0.000328304541546158,0,0.000321260458424706,0.000279958472826531,0.000187730752383138,0.00120550147034649,0.000294898260100265,0,2.5441737130009e-05,2.68104421310012e-06,3.87951791134076e-05,0,3.23854478203612e-05,4.33875800683192e-05,1.19114566496284e-05,1.46797958137399e-05,8.54121495769327e-05,0.000254694390385498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582","7",134,0,0,0,32,14,22,28,9,56,0,1.33e+08,1.34e+08,0,0,0,0.000166757862372652,0.000627493164806598,0.000307292612406241,0.000326618218297619,0.000187730752383138,0.0010228497324152,0,0,0,0,0,7.61246749734348e-05,3.23854478203612e-05,3.68137043003921e-05,1.13935672300794e-05,1.71264284493632e-05,4.33839489914579e-05,0.000217227771765089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2583","7",135,0,0,0,58,2,33,33,23,68,0,1.34e+08,1.35e+08,0,0,0,0.000302248625550431,8.96418806866568e-05,0.000460938918609361,0.00038494290013648,0.000479756367201352,0.00124203181793275,0,0,0,0,0,1.08749535676335e-05,8.27628110964787e-05,4.47023552219047e-05,1.7090350845119e-05,2.01847192438924e-05,7.86334075470174e-05,0.000254248597522046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2584","7",136,0,0,0,73,0,44,33,2,14,0,1.35e+08,1.36e+08,0,0,0,0.000380416373537612,0,0.000614585224812482,0.00038494290013648,4.17179449740306e-05,0.000255712433103801,0,0,0,0,0,0,7.1967661823025e-06,9.20342607509802e-06,2.27871344601587e-05,2.01847192438924e-05,9.89696336367633e-05,0.000158341679598215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2585","7",137,0,2,0,44,3,38,35,14,13,1,1.36e+08,1.37e+08,0,0.000785545954438335,0,0.000229292060762396,0.000134462821029985,0.000530778148701689,0.000408272772872024,0.000292025614818214,0.000237447259310672,0.000147449130050133,0,0,5.36208842620024e-06,1.93975895567038e-05,1.63124303514503e-05,5.03773632761175e-05,8.54603849830531e-06,1.96797979428644e-05,2.1408035561704e-05,5.96529298632546e-05,0.0002007362734766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2586","7",138,0,0,0,54,12,21,16,12,40,0,1.37e+08,1.38e+08,0,0,0,0.00028140389275385,0.000537851284119941,0.000293324766387775,0.000186638981884354,0.000250307669844183,0.000730606951725146,0,0,0,0,0,6.52497214058013e-05,4.3180597093815e-05,2.62955030717086e-05,1.08756778105303e-05,9.78653054249326e-06,7.32104139230852e-05,0.000228598443847434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2587","7",139,0,0,59,49,10,22,17,27,22,1,1.38e+08,1.39e+08,0,0,0.0377962844330557,0.000255347976758123,0.000448209403433284,0.000307292612406241,0.000198303918252126,0.000563192257149413,0.00040183382344883,0.000147449130050133,0,0.00150106249067053,0,1.93975895567038e-05,5.43747678381677e-05,9.71563434610837e-05,1.44625266894397e-05,1.13935672300794e-05,1.03981887013991e-05,6.64316718931699e-05,0.00177467714604058,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2588","7",140,0,2,0,49,4,29,26,7,41,3,1.39e+08,1.4e+08,0,0.000785545954438335,0,0.000255347976758123,0.000179283761373314,0.000405067534535499,0.000303288345562075,0.000146012807409107,0.000748872125518274,0.000442347390150398,0,0,5.36208842620024e-06,5.81927686701113e-05,2.17499071352671e-05,2.51886816380587e-05,2.69528906485014e-05,1.50187931669228e-05,1.59031121315516e-05,6.64316718931699e-05,0.000234799913709783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2589","7",141,1,0,65,44,19,4,28,7,19,2,1.4e+08,1.41e+08,0.000429922613929493,0,0.0416399743754004,0.000229292060762396,0.00085159786652324,5.5871384073862e-05,0.000326618218297619,0.000146012807409107,0.000347038302069444,0.000294898260100265,6.1226956187911e-05,0.00165371291345059,0,3.87951791134076e-05,0.000103312058892519,2.51886816380587e-05,1.24903639590616e-05,2.07155767819625e-06,1.71264284493632e-05,5.96529298632546e-05,0.00197357706923236,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2590","7",142,0,2,0,45,10,23,17,11,19,0,1.41e+08,1.42e+08,0,0.000785545954438335,0,0.000234503243961541,0.000448209403433284,0.000321260458424706,0.000198303918252126,0.000229448697357168,0.000347038302069444,0,0,0,5.36208842620024e-06,0,5.43747678381677e-05,3.95822140026637e-05,1.24903639590616e-05,1.19114566496284e-05,1.03981887013991e-05,6.10086782692376e-05,0.000195127757846358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2591","7",143,0,2,0,49,3,24,21,13,21,3,1.42e+08,1.43e+08,0,0.000785545954438335,0,0.000255347976758123,0.000134462821029985,0.000335228304443172,0.000244963663723214,0.000271166642331199,0.000383568649655701,0.000442347390150398,0,0,5.36208842620024e-06,5.81927686701113e-05,1.63124303514503e-05,4.67789801849662e-05,1.3805139112647e-05,1.24293460691775e-05,1.28448213370224e-05,6.64316718931699e-05,0.000232157246044745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2592","7",144,0,0,1,22,1,18,17,1,9,0,1.43e+08,1.44e+08,0,0,0.000640614990390775,0.000114646030381198,4.48209403433284e-05,0.000251421228332379,0.000198303918252126,2.08589724870153e-05,0.000164386564138158,0,0,2.5441737130009e-05,0,0,5.43747678381677e-06,3.59838309115125e-06,5.91648819113444e-06,9.32200955188312e-06,1.03981887013991e-05,2.98264649316273e-05,8.9940748381021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2593","7",145,1,2,0,26,2,24,18,8,26,1,1.44e+08,1.45e+08,0.000429922613929493,0.000785545954438335,0,0.00013549076317778,8.96418806866568e-05,0.000335228304443172,0.000209968854619898,0.000166871779896122,0.000474894518621345,0.000147449130050133,6.1226956187911e-05,0,5.36208842620024e-06,1.93975895567038e-05,1.08749535676335e-05,2.878706472921e-05,1.70920769966106e-05,1.24293460691775e-05,1.10098468603049e-05,3.52494585555595e-05,0.000201429380949311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2594","7",146,0,0,0,33,6,23,35,9,23,2,1.45e+08,1.46e+08,0,0,0,0.000171969045571797,0.00026892564205997,0.000321260458424706,0.000408272772872024,0.000187730752383138,0.000420098997241959,0.000294898260100265,0,0,0,3.87951791134076e-05,3.26248607029006e-05,3.23854478203612e-05,1.51199142662325e-05,1.19114566496284e-05,2.1408035561704e-05,4.47396973974409e-05,0.000196984591511675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2595","7",147,2,0,0,18,9,35,37,9,23,0,1.46e+08,1.47e+08,0.000859845227858985,0,0,9.38012975846166e-05,0.000403388463089956,0.000488874610646292,0.000431602645607568,0.000187730752383138,0.000420098997241959,0,0.000122453912375822,0,0,0,4.89372910543509e-05,3.23854478203612e-05,1.51199142662325e-05,1.81261296842172e-05,2.26313518795157e-05,2.44034713076951e-05,0.000284057518388195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2596","7",148,2,0,0,31,2,16,30,13,29,2,1.47e+08,1.48e+08,0.000859845227858985,0,0,0.000161546679173506,8.96418806866568e-05,0.000223485536295448,0.000349948091033163,0.000271166642331199,0.000529690040000731,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,1.08749535676335e-05,4.67789801849662e-05,1.90642397269888e-05,8.28623071278499e-06,1.83497447671749e-05,4.20282005854748e-05,0.000306631441034253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597","7",149,0,4,0,71,16,37,27,18,26,0,1.48e+08,1.49e+08,0,0.00157109190887667,0,0.000369994007139321,0.000717135045493254,0.000516810302683223,0.000314953281929847,0.000375461504766275,0.000474894518621345,0,0,0,1.07241768524005e-05,0,8.69996285410684e-05,6.47708956407225e-05,1.70920769966106e-05,1.91619085233153e-05,1.65147702904574e-05,9.62581368247972e-05,0.000311521593669372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2598","7",150,0,0,2,69,8,25,13,15,12,11,1.49e+08,1.5e+08,0,0,0.00128122998078155,0.00035957164074103,0.000358567522746627,0.000349196150461637,0.000151644172781037,0.000312884587305229,0.000219182085517544,0.00162194043055146,0,5.08834742600181e-05,0,0.000213373485123742,4.34998142705342e-05,5.39757463672687e-05,7.88865092151259e-06,1.29472354887266e-05,7.95155606577578e-06,9.3546640012831e-05,0.000484066602510408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599","7",151,1,2,0,62,9,37,24,2,28,0,1.5e+08,1.51e+08,0.000429922613929493,0.000785545954438335,0,0.000323093358347013,0.000403388463089956,0.000516810302683223,0.000279958472826531,4.17179449740306e-05,0.000511424866207602,0,6.1226956187911e-05,0,5.36208842620024e-06,0,4.89372910543509e-05,7.1967661823025e-06,1.8406852150196e-05,1.91619085233153e-05,1.46797958137399e-05,8.40564011709496e-05,0.000259028059508966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2600","7",152,0,2,0,59,8,33,59,27,28,0,1.51e+08,1.52e+08,0,0.000785545954438335,0,0.000307459808749577,0.000358567522746627,0.000460938918609361,0.000688231245698555,0.000563192257149413,0.000511424866207602,0,0,0,5.36208842620024e-06,0,4.34998142705342e-05,9.71563434610837e-05,1.8406852150196e-05,1.7090350845119e-05,3.60878313754439e-05,7.99891559530004e-05,0.000297592436481578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601","7",153,2,6,0,58,2,43,27,17,18,1,1.52e+08,1.53e+08,0.000859845227858985,0.002356637863315,0,0.000302248625550431,8.96418806866568e-05,0.000600617378794016,0.000314953281929847,0.00035460253227926,0.000328773128276316,0.000147449130050133,0.000122453912375822,0,1.60862652786007e-05,1.93975895567038e-05,1.08749535676335e-05,6.11725125495712e-05,1.18329763822689e-05,2.22692450406097e-05,1.65147702904574e-05,7.86334075470174e-05,0.000359235632588685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2602","7",154,1,2,0,33,4,19,36,40,25,1,1.53e+08,1.54e+08,0.000429922613929493,0.000785545954438335,0,0.000171969045571797,0.000179283761373314,0.000265389074350844,0.000419937709239796,0.000834358899480612,0.000456629344828216,0.000147449130050133,6.1226956187911e-05,0,5.36208842620024e-06,1.93975895567038e-05,2.17499071352671e-05,0.00014393532364605,1.64346894198179e-05,9.83989897143218e-06,2.20196937206098e-05,4.47396973974409e-05,0.000344705844461433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2603","7",155,2,0,0,29,7,16,23,23,8,0,1.54e+08,1.55e+08,0.000859845227858985,0,0,0.000151124312775216,0.000313746582403299,0.000223485536295448,0.000268293536458759,0.000479756367201352,0.000146121390345029,0,0.000122453912375822,0,0,0,3.80623374867174e-05,8.27628110964787e-05,5.25910061434173e-06,8.28623071278499e-06,1.40681376548341e-05,3.93167037735087e-05,0.000310209233714488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2604","7",156,1,0,0,31,2,27,28,4,14,3,1.55e+08,1.56e+08,0.000429922613929493,0,0,0.000161546679173506,8.96418806866568e-05,0.000377131842498568,0.000326618218297619,8.34358899480612e-05,0.000255712433103801,0.000442347390150398,6.1226956187911e-05,0,0,5.81927686701113e-05,1.08749535676335e-05,1.4393532364605e-05,9.20342607509802e-06,1.39830143278247e-05,1.71264284493632e-05,4.20282005854748e-05,0.000227029280228022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2605","7",157,0,0,0,79,4,17,18,5,11,0,1.56e+08,1.57e+08,0,0,0,0.000411683472732484,0.000179283761373314,0.000237453382313913,0.000209968854619898,0.000104294862435076,0.000200916911724415,0,0,0,0,0,2.17499071352671e-05,1.79919154557562e-05,7.23126334471987e-06,8.80412013233406e-06,1.10098468603049e-05,0.000107104124072662,0.000173891177001044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2606","7",158,0,6,2,65,4,36,56,16,22,4,1.57e+08,1.58e+08,0,0.002356637863315,0.00128122998078155,0.000338726907944449,0.000179283761373314,0.000502842456664758,0.000653236436595238,0.000333743559792245,0.00040183382344883,0.000589796520200531,0,5.08834742600181e-05,1.60862652786007e-05,7.75903582268151e-05,2.17499071352671e-05,5.757412945842e-05,1.44625266894397e-05,1.86440191037662e-05,3.42528568987264e-05,8.81236463888988e-05,0.000379367183439952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607","7",159,0,2,2,49,0,11,67,12,29,6,1.58e+08,1.59e+08,0,0.000785545954438335,0.00128122998078155,0.000255347976758123,0,0.00015364630620312,0.000781550736640732,0.000250307669844183,0.000529690040000731,0.000884694780300796,0,5.08834742600181e-05,5.36208842620024e-06,0.000116385537340223,0,4.3180597093815e-05,1.90642397269888e-05,5.69678361503968e-06,4.09810966466905e-05,6.64316718931699e-05,0.000347985489002145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2608","7",160,0,0,0,9,0,6,8,0,9,0,1.59e+08,159138663,0,0,0,4.69006487923083e-05,0,8.3807076110793e-05,9.33194909421769e-05,0,0.000164386564138158,0,0,0,0,0,0,0,5.91648819113444e-06,3.10733651729437e-06,4.89326527124663e-06,1.22017356538475e-05,2.6118825633523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2609","8",1,0,2,0,55,0,7,28,13,7,10,0,1e+06,0,0.000785545954438335,0,0.000286615075952995,0,9.77749221292585e-05,0.000326618218297619,0.000271166642331199,0.0001278562165519,0.00147449130050133,0,0,5.36208842620024e-06,0.000193975895567038,0,4.67789801849662e-05,4.60171303754901e-06,3.62522593684343e-06,1.71264284493632e-05,7.45661623290682e-05,0.000346036493931028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2610","8",2,0,8,5,33,10,16,29,10,6,10,1e+06,2e+06,0,0.00314218381775334,0.00320307495195388,0.000171969045571797,0.000448209403433284,0.000223485536295448,0.000338283154665391,0.000208589724870153,0.000109591042758772,0.00147449130050133,0,0.000127208685650045,2.14483537048009e-05,0.000193975895567038,5.43747678381677e-05,3.59838309115125e-05,3.9443254607563e-06,8.28623071278499e-06,1.7738086608269e-05,4.47396973974409e-05,0.000507699873850815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2611","8",3,0,2,0,59,22,29,30,9,12,5,2e+06,3e+06,0,0.000785545954438335,0,0.000307459808749577,0.000986060687553225,0.000405067534535499,0.000349948091033163,0.000187730752383138,0.000219182085517544,0.000737245650250664,0,0,5.36208842620024e-06,9.69879477835189e-05,0.000119624489243969,3.23854478203612e-05,7.88865092151259e-06,1.50187931669228e-05,1.83497447671749e-05,7.99891559530004e-05,0.00037560631808266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2612","8",4,0,0,4,106,36,32,41,11,6,2,3e+06,4e+06,0,0,0.0025624599615631,0.000552385419109409,0.00161355385235982,0.000446971072590896,0.000478262391078657,0.000229448697357168,0.000109591042758772,0.000294898260100265,0,0.000101766948520036,0,3.87951791134076e-05,0.000195749164217404,3.95822140026637e-05,3.9443254607563e-06,1.657246142557e-05,2.5077984515139e-05,0.000143709331034204,0.000565197608289181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2613","8",5,2,0,0,59,13,27,44,13,9,3,4e+06,5e+06,0.000859845227858985,0,0,0.000307459808749577,0.000582672224463269,0.000377131842498568,0.000513257200181973,0.000271166642331199,0.000164386564138158,0.000442347390150398,0.000122453912375822,0,0,5.81927686701113e-05,7.0687198189618e-05,4.67789801849662e-05,5.91648819113444e-06,1.39830143278247e-05,2.69129589918565e-05,7.99891559530004e-05,0.000424914476884334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2614","8",6,2,0,0,36,10,10,26,6,8,2,5e+06,6e+06,0.000859845227858985,0,0,0.000187602595169233,0.000448209403433284,0.000139678460184655,0.000303288345562075,0.000125153834922092,0.000146121390345029,0.000294898260100265,0.000122453912375822,0,0,3.87951791134076e-05,5.43747678381677e-05,2.15902985469075e-05,5.25910061434173e-06,5.17889419549062e-06,1.59031121315516e-05,4.88069426153901e-05,0.000312362207431079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2615","8",7,0,2,0,25,11,4,30,8,8,0,6e+06,7e+06,0,0.000785545954438335,0,0.000130279579978634,0.000493030343776612,5.5871384073862e-05,0.000349948091033163,0.000166871779896122,0.000146121390345029,0,0,0,5.36208842620024e-06,0,5.98122446219845e-05,2.878706472921e-05,5.25910061434173e-06,2.07155767819625e-06,1.83497447671749e-05,3.38937101495765e-05,0.000153535510986684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2616","8",8,0,0,0,11,0,0,2,2,1,0,7e+06,8e+06,0,0,0,5.7323015190599e-05,0,0,2.33298727355442e-05,4.17179449740306e-05,1.82651737931286e-05,0,0,0,0,0,0,7.1967661823025e-06,6.57387576792716e-07,0,1.22331631781166e-06,1.49132324658136e-05,2.39907025427205e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2617","8",9,0,0,0,44,3,8,13,12,8,1,8e+06,9e+06,0,0,0,0.000229292060762396,0.000134462821029985,0.000111742768147724,0.000151644172781037,0.000250307669844183,0.000146121390345029,0.000147449130050133,0,0,0,1.93975895567038e-05,1.63124303514503e-05,4.3180597093815e-05,5.25910061434173e-06,4.1431153563925e-06,7.95155606577578e-06,5.96529298632546e-05,0.000155897318901734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2618","8",10,0,1,3,50,4,13,46,13,16,0,9e+06,1e+07,0,0.000392772977219167,0.00192184497117233,0.000260559159957268,0.000179283761373314,0.000181581998240051,0.000536587072917517,0.000271166642331199,0.000292242780690058,0,0,7.63252113900271e-05,2.68104421310012e-06,0,2.17499071352671e-05,4.67789801849662e-05,1.05182012286835e-05,6.73256245413781e-06,2.81362753096681e-05,6.77874202991529e-05,0.000260709602215003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2619","8",11,0,0,4,30,6,6,44,16,4,1,1e+07,1.1e+07,0,0,0.0025624599615631,0.000156335495974361,0.00026892564205997,8.3807076110793e-05,0.000513257200181973,0.000333743559792245,7.30606951725146e-05,0.000147449130050133,0,0.000101766948520036,0,1.93975895567038e-05,3.26248607029006e-05,5.757412945842e-05,2.62955030717086e-06,3.10733651729437e-06,2.69129589918565e-05,4.06724521794918e-05,0.000284685826233874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2620","8",12,2,2,2,35,17,16,31,0,8,0,1.1e+07,1.2e+07,0.000859845227858985,0.000785545954438335,0.00128122998078155,0.000182391411970088,0.000761955985836583,0.000223485536295448,0.000361613027400936,0,0.000146121390345029,0,0.000122453912375822,5.08834742600181e-05,5.36208842620024e-06,0,9.24371053248851e-05,0,5.25910061434173e-06,8.28623071278499e-06,1.89614029260807e-05,4.7451194209407e-05,0.00035109450884954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2621","8",13,0,0,0,17,6,14,30,3,5,0,1.2e+07,1.3e+07,0,0,0,8.85901143854712e-05,0.00026892564205997,0.000195549844258517,0.000349948091033163,6.25769174610459e-05,9.13258689656432e-05,0,0,0,0,0,3.26248607029006e-05,1.07951492734537e-05,3.28693788396358e-06,7.25045187368687e-06,1.83497447671749e-05,2.3047722901712e-05,9.53548674028917e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2622","8",14,2,0,0,57,8,26,28,26,5,0,1.3e+07,1.4e+07,0.000859845227858985,0,0,0.000297037442351286,0.000358567522746627,0.000363163996480103,0.000326618218297619,0.000542333284662397,9.13258689656432e-05,0,0.000122453912375822,0,0,0,4.34998142705342e-05,9.35579603699324e-05,3.28693788396358e-06,1.34651249082756e-05,1.71264284493632e-05,7.72776591410343e-05,0.000370667837398925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2623","8",15,0,0,0,27,11,16,36,6,13,0,1.4e+07,1.5e+07,0,0,0,0.000140701946376925,0.000493030343776612,0.000223485536295448,0.000419937709239796,0.000125153834922092,0.000237447259310672,0,0,0,0,0,5.98122446219845e-05,2.15902985469075e-05,8.54603849830531e-06,8.28623071278499e-06,2.20196937206098e-05,3.66052069615426e-05,0.000156859713062135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2624","8",16,0,0,1,41,11,9,31,14,18,0,1.5e+07,1.6e+07,0,0,0.000640614990390775,0.00021365851116496,0.000493030343776612,0.000125710614166189,0.000361613027400936,0.000292025614818214,0.000328773128276316,0,0,2.5441737130009e-05,0,0,5.98122446219845e-05,5.03773632761175e-05,1.18329763822689e-05,4.66100477594156e-06,1.89614029260807e-05,5.55856846453054e-05,0.000226672413757708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2625","8",17,0,0,2,38,1,22,22,13,23,0,1.6e+07,1.7e+07,0,0,0.00128122998078155,0.000198024961567524,4.48209403433284e-05,0.000307292612406241,0.000256628600090987,0.000271166642331199,0.000420098997241959,0,0,5.08834742600181e-05,0,0,5.43747678381677e-06,4.67789801849662e-05,1.51199142662325e-05,1.13935672300794e-05,1.34564794959282e-05,5.15184394273562e-05,0.000194588331648397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
