"chr","new_wind","count_sl_15_30","count_sl_16_50","count_sl_6_15","length_sl_15_30","length_sl_16_50","length_sl_6_15","from","to","coverage_sl_15_30","coverage_sl_16_50","coverage_sl_6_15"
"6",146,8341,295,17662,484567,12935,520746,145000000,146000000,0.484567,0.012935,0.520746
"6",147,8373,319,17578,496693,13773,525521,146000000,147000000,0.496693,0.013773,0.525521
"6",148,8381,337,17680,505155,13723,533132,147000000,148000000,0.505155,0.013723,0.533132
"6",149,8493,248,17787,481844,10671,511974,148000000,149000000,0.481844,0.010671,0.511974
"6",150,8441,266,17750,478228,11787,512970,149000000,150000000,0.478228,0.011787,0.51297
"6",151,8302,241,17814,461196,10750,502673,150000000,151000000,0.461196,0.01075,0.502673
"6",152,8455,280,18000,473932,11843,508391,151000000,152000000,0.473932,0.011843,0.508391
"6",153,8523,312,17693,493147,13588,521956,152000000,153000000,0.493147,0.013588,0.521956
"6",154,8421,355,17664,512234,15338,534239,153000000,154000000,0.512234,0.015338,0.534239
"6",155,8480,284,17762,483041,13513,518288,154000000,155000000,0.483041,0.013513,0.518288
"6",156,8399,258,17967,483572,13302,519620,155000000,156000000,0.483572,0.013302,0.51962
"6",157,8244,284,17457,465955,13354,507680,156000000,157000000,0.465955,0.013354,0.50768
"6",158,7622,218,16019,430835,8949,459727,157000000,158000000,0.430835,0.008949,0.459727
"6",159,8384,246,17697,471258,11759,506477,158000000,159000000,0.471258,0.011759,0.506477
"6",160,8377,266,17633,461437,12020,503067,159000000,160000000,0.461437,0.01202,0.503067
"6",161,8233,235,17638,455847,12587,500909,160000000,161000000,0.455847,0.012587,0.500909
"6",162,8217,250,17359,465685,11734,499376,161000000,162000000,0.465685,0.011734,0.499376
"6",163,8515,297,17786,492791,15506,522098,162000000,163000000,0.492791,0.015506,0.522098
"6",164,8374,317,17717,493809,13807,524369,163000000,164000000,0.493809,0.013807,0.524369
"6",165,8355,280,17540,474054,11731,514598,164000000,165000000,0.474054,0.011731,0.514598
"6",166,8213,306,17461,486078,14697,522029,165000000,166000000,0.486078,0.014697,0.522029
"6",167,8320,270,17611,472796,13933,512925,166000000,167000000,0.472796,0.013933,0.512925
"6",168,7574,183,16352,421493,7227,468573,167000000,168000000,0.421493,0.007227,0.468573
"6",169,7913,175,16761,451258,6835,485824,168000000,169000000,0.451258,0.006835,0.485824
"6",170,8191,223,17450,460749,8954,501389,169000000,170000000,0.460749,0.008954,0.501389
"6",171,7631,199,16482,431501,7997,476225,170000000,171000000,0.431501,0.007997,0.476225
"6",172,434,12,1082,25358,481,29866,171000000,171115067,0.025358,0.000481,0.029866
"7",1,7527,150,16118,428775,6021,466386,0,1000000,0.428775,0.006021,0.466386
"7",2,8122,198,17508,476148,8718,512573,1000000,2000000,0.476148,0.008718,0.512573
"7",3,8266,184,17716,461290,7467,504259,2000000,3000000,0.46129,0.007467,0.504259
"7",4,8242,252,17498,455417,10974,498180,3000000,4000000,0.455417,0.010974,0.49818
"7",5,8277,237,17747,451487,12043,501627,4000000,5000000,0.451487,0.012043,0.501627
"7",6,8348,242,18014,457458,10937,497002,5000000,6000000,0.457458,0.010937,0.497002
"7",7,8397,263,18126,470163,11024,503034,6000000,7000000,0.470163,0.011024,0.503034
"7",8,8283,324,17657,481085,14665,520225,7000000,8000000,0.481085,0.014665,0.520225
"7",9,8566,279,17918,500939,11408,525559,8000000,9000000,0.500939,0.011408,0.525559
"7",10,8246,376,17425,526441,20030,548397,9000000,10000000,0.526441,0.02003,0.548397
"7",11,8319,321,17526,499261,14385,529018,10000000,11000000,0.499261,0.014385,0.529018
"7",12,8426,328,17615,520223,14298,542740,11000000,12000000,0.520223,0.014298,0.54274
"7",13,8321,354,17625,510892,15071,536941,12000000,13000000,0.510892,0.015071,0.536941
"7",14,8463,372,17700,524783,17038,541872,13000000,14000000,0.524783,0.017038,0.541872
"7",15,8495,370,17625,531143,16390,545270,14000000,15000000,0.531143,0.01639,0.54527
"7",16,8481,385,17639,531044,18800,545339,15000000,16000000,0.531044,0.0188,0.545339
"7",17,8449,298,17769,504812,13175,533696,16000000,17000000,0.504812,0.013175,0.533696
"7",18,8453,287,17678,497841,12829,527410,17000000,18000000,0.497841,0.012829,0.52741
"7",19,8556,322,17693,516052,14631,538655,18000000,19000000,0.516052,0.014631,0.538655
"7",20,8292,318,17589,499510,14604,529817,19000000,20000000,0.49951,0.014604,0.529817
"7",21,8506,344,17695,501295,16878,526563,20000000,21000000,0.501295,0.016878,0.526563
"7",22,8451,274,17835,482515,10813,519301,21000000,22000000,0.482515,0.010813,0.519301
"7",23,8385,273,17780,466849,12218,507691,22000000,23000000,0.466849,0.012218,0.507691
"7",24,8401,290,17702,477789,12283,508918,23000000,24000000,0.477789,0.012283,0.508918
"7",25,8287,287,17630,461068,12711,503600,24000000,25000000,0.461068,0.012711,0.5036
"7",26,8435,261,17828,471927,11419,511870,25000000,26000000,0.471927,0.011419,0.51187
"7",27,8375,277,17832,482837,12322,515561,26000000,27000000,0.482837,0.012322,0.515561
"7",28,8522,281,17667,484141,11721,514511,27000000,28000000,0.484141,0.011721,0.514511
"7",29,8559,254,17806,479063,10753,508691,28000000,29000000,0.479063,0.010753,0.508691
"7",30,8355,272,17735,466092,11611,506030,29000000,30000000,0.466092,0.011611,0.50603
"7",31,8395,258,17806,464609,12022,509548,30000000,31000000,0.464609,0.012022,0.509548
"7",32,8286,298,17588,471507,13247,510957,31000000,32000000,0.471507,0.013247,0.510957
"7",33,8314,291,17688,472841,12637,509589,32000000,33000000,0.472841,0.012637,0.509589
"7",34,8470,287,17754,479835,12507,517478,33000000,34000000,0.479835,0.012507,0.517478
"7",35,8242,275,17529,464952,12335,503124,34000000,35000000,0.464952,0.012335,0.503124
"7",36,8340,307,17591,483168,14369,520417,35000000,36000000,0.483168,0.014369,0.520417
"7",37,8275,240,17601,455342,10059,501798,36000000,37000000,0.455342,0.010059,0.501798
"7",38,8378,299,17581,473658,12607,511240,37000000,38000000,0.473658,0.012607,0.51124
"7",39,8435,303,17585,488124,13875,516983,38000000,39000000,0.488124,0.013875,0.516983
"7",40,8463,295,17862,480291,13519,518501,39000000,40000000,0.480291,0.013519,0.518501
"7",41,8421,279,17713,485719,11766,513147,40000000,41000000,0.485719,0.011766,0.513147
"7",42,8459,267,17831,474826,10940,514157,41000000,42000000,0.474826,0.01094,0.514157
"7",43,8407,244,17655,464021,10205,504667,42000000,43000000,0.464021,0.010205,0.504667
"7",44,8248,248,17855,463664,11174,507276,43000000,44000000,0.463664,0.011174,0.507276
"7",45,8385,233,17935,467735,9987,505843,44000000,45000000,0.467735,0.009987,0.505843
"7",46,8280,249,17500,461220,10671,503191,45000000,46000000,0.46122,0.010671,0.503191
"7",47,8324,271,17540,469918,11735,512405,46000000,47000000,0.469918,0.011735,0.512405
"7",48,8375,237,17728,459303,9796,498770,47000000,48000000,0.459303,0.009796,0.49877
"7",49,8279,295,17543,479241,12910,515447,48000000,49000000,0.479241,0.01291,0.515447
"7",50,8325,326,17553,486916,14468,525848,49000000,50000000,0.486916,0.014468,0.525848
"7",51,7990,258,16835,454895,12367,490356,50000000,51000000,0.454895,0.012367,0.490356
"7",52,8331,247,17787,464148,10490,507317,51000000,52000000,0.464148,0.01049,0.507317
"7",53,8365,344,17554,508349,16846,533743,52000000,53000000,0.508349,0.016846,0.533743
"7",54,8418,369,17589,511575,16585,539429,53000000,54000000,0.511575,0.016585,0.539429
"7",55,8303,312,17428,489234,15638,525090,54000000,55000000,0.489234,0.015638,0.52509
"7",56,8334,272,17739,469390,11268,508148,55000000,56000000,0.46939,0.011268,0.508148
"7",57,8331,278,18032,474399,15143,516781,56000000,57000000,0.474399,0.015143,0.516781
"7",58,8268,272,17539,480693,12532,516779,57000000,58000000,0.480693,0.012532,0.516779
"7",59,433,5,1138,25359,190,33015,58000000,59000000,0.025359,0.00019,0.033015
"7",60,0,0,0,0,0,0,59000000,60000000,0,0,0
"7",61,0,0,0,0,0,0,60000000,61000000,0,0,0
"7",62,6484,114,13694,384300,4410,417613,61000000,62000000,0.3843,0.00441,0.417613
"7",63,8357,225,18092,487085,9606,547384,62000000,63000000,0.487085,0.009606,0.547384
"7",64,8395,270,17956,483773,12531,522844,63000000,64000000,0.483773,0.012531,0.522844
"7",65,8253,262,17593,475663,13577,511938,64000000,65000000,0.475663,0.013577,0.511938
"7",66,8456,261,17843,467024,10639,501640,65000000,66000000,0.467024,0.010639,0.50164
"7",67,8444,237,17989,457726,10213,497447,66000000,67000000,0.457726,0.010213,0.497447
"7",68,8286,261,17656,450010,15720,492370,67000000,68000000,0.45001,0.01572,0.49237
"7",69,8313,234,17792,450448,11101,493899,68000000,69000000,0.450448,0.011101,0.493899
"7",70,8511,257,17724,471651,12171,505804,69000000,70000000,0.471651,0.012171,0.505804
"7",71,8250,243,17712,447075,11044,492715,70000000,71000000,0.447075,0.011044,0.492715
"7",72,8233,262,17707,455033,14207,496499,71000000,72000000,0.455033,0.014207,0.496499
"7",73,8322,251,18021,453072,10930,497719,72000000,73000000,0.453072,0.01093,0.497719
"7",74,8263,228,17774,454291,11661,490229,73000000,74000000,0.454291,0.011661,0.490229
"7",75,7892,224,17207,432708,10514,475638,74000000,75000000,0.432708,0.010514,0.475638
"7",76,8265,239,17866,451038,11528,490843,75000000,76000000,0.451038,0.011528,0.490843
"7",77,8395,280,17835,478147,12677,515772,76000000,77000000,0.478147,0.012677,0.515772
"7",78,8482,329,17841,493648,13171,518026,77000000,78000000,0.493648,0.013171,0.518026
"7",79,8514,332,17829,514277,14963,538639,78000000,79000000,0.514277,0.014963,0.538639
"7",80,8448,402,17609,528131,18062,547771,79000000,80000000,0.528131,0.018062,0.547771
"7",81,8412,356,17638,526105,16824,542823,80000000,81000000,0.526105,0.016824,0.542823
"7",82,8529,384,17791,545605,16775,559210,81000000,82000000,0.545605,0.016775,0.55921
"7",83,8498,405,17690,540162,19525,553829,82000000,83000000,0.540162,0.019525,0.553829
"7",84,8445,478,17613,555853,21303,564512,83000000,84000000,0.555853,0.021303,0.564512
"7",85,8347,399,17445,539030,18726,552373,84000000,85000000,0.53903,0.018726,0.552373
"7",86,8334,412,17516,529652,18054,551387,85000000,86000000,0.529652,0.018054,0.551387
"7",87,8485,294,17689,495529,12107,524643,86000000,87000000,0.495529,0.012107,0.524643
"7",88,8374,340,17650,500943,14844,531169,87000000,88000000,0.500943,0.014844,0.531169
"7",89,8412,356,17753,520357,16408,541747,88000000,89000000,0.520357,0.016408,0.541747
"7",90,8329,352,17561,497823,15728,529515,89000000,90000000,0.497823,0.015728,0.529515
"7",91,8424,281,17594,489143,11791,517972,90000000,91000000,0.489143,0.011791,0.517972
"7",92,8258,291,17645,479848,11980,518198,91000000,92000000,0.479848,0.01198,0.518198
"7",93,8320,298,17709,484540,12446,518366,92000000,93000000,0.48454,0.012446,0.518366
"7",94,8460,334,17628,510455,14751,534094,93000000,94000000,0.510455,0.014751,0.534094
"7",95,8323,310,17672,495033,14222,530186,94000000,95000000,0.495033,0.014222,0.530186
"7",96,8401,299,17843,484793,12414,521315,95000000,96000000,0.484793,0.012414,0.521315
"7",97,8209,300,17569,466788,12008,510324,96000000,97000000,0.466788,0.012008,0.510324
"7",98,8339,280,17832,466687,13068,511074,97000000,98000000,0.466687,0.013068,0.511074
"7",99,8379,247,17845,458121,10842,498106,98000000,99000000,0.458121,0.010842,0.498106
"7",100,8281,357,17714,459414,15752,496098,99000000,100000000,0.459414,0.015752,0.496098
"7",101,7639,206,16758,411524,8819,454317,100000000,101000000,0.411524,0.008819,0.454317
"7",102,8286,248,17814,451967,10889,493256,101000000,102000000,0.451967,0.010889,0.493256
"7",103,8310,223,17667,469905,9331,507934,102000000,103000000,0.469905,0.009331,0.507934
"7",104,8394,281,17722,491314,11429,523659,103000000,104000000,0.491314,0.011429,0.523659
"7",105,8514,277,17829,482277,12599,510594,104000000,105000000,0.482277,0.012599,0.510594
"7",106,8494,248,17935,469518,10460,502809,105000000,106000000,0.469518,0.01046,0.502809
"7",107,8276,269,17656,470022,11895,511028,106000000,107000000,0.470022,0.011895,0.511028
"7",108,8459,280,17716,488900,12840,518477,107000000,108000000,0.4889,0.01284,0.518477
"7",109,8325,257,17521,490040,10992,522873,108000000,109000000,0.49004,0.010992,0.522873
"7",110,8309,379,17599,507713,19186,536882,109000000,110000000,0.507713,0.019186,0.536882
"7",111,8409,340,17595,512751,15302,535270,110000000,111000000,0.512751,0.015302,0.53527
"7",112,8388,318,17690,492239,13345,519308,111000000,112000000,0.492239,0.013345,0.519308
"7",113,8241,311,17547,488334,15830,521524,112000000,113000000,0.488334,0.01583,0.521524
"7",114,8362,362,17679,514413,17701,540450,113000000,114000000,0.514413,0.017701,0.54045
"7",115,8493,355,17682,526491,14704,543561,114000000,115000000,0.526491,0.014704,0.543561
"7",116,8450,372,17696,521739,15973,541734,115000000,116000000,0.521739,0.015973,0.541734
"7",117,8504,308,17747,484188,13012,516651,116000000,117000000,0.484188,0.013012,0.516651
"7",118,8503,337,17682,508360,15038,534163,117000000,118000000,0.50836,0.015038,0.534163
"7",119,8453,439,17621,537687,18779,556049,118000000,119000000,0.537687,0.018779,0.556049
"7",120,8351,374,17456,524780,16306,549326,119000000,120000000,0.52478,0.016306,0.549326
"7",121,8575,358,17883,521671,15030,542657,120000000,121000000,0.521671,0.01503,0.542657
"7",122,8398,379,17625,504614,18362,531555,121000000,122000000,0.504614,0.018362,0.531555
"7",123,8346,323,17551,510089,17999,537656,122000000,123000000,0.510089,0.017999,0.537656
"7",124,8370,328,17612,499725,13844,528838,123000000,124000000,0.499725,0.013844,0.528838
"7",125,8377,351,17689,511914,15681,538451,124000000,125000000,0.511914,0.015681,0.538451
"7",126,8234,391,17575,520903,17904,549980,125000000,126000000,0.520903,0.017904,0.54998
"7",127,8417,281,17823,497817,11977,525605,126000000,127000000,0.497817,0.011977,0.525605
"7",128,8251,242,17479,453001,9923,493574,127000000,128000000,0.453001,0.009923,0.493574
"7",129,8476,254,17876,472060,10143,505107,128000000,129000000,0.47206,0.010143,0.505107
"7",130,8403,261,18062,467690,11207,505689,129000000,130000000,0.46769,0.011207,0.505689
"7",131,7509,238,15900,414177,9888,450612,130000000,131000000,0.414177,0.009888,0.450612
"7",132,8321,230,17728,454211,9467,497969,131000000,132000000,0.454211,0.009467,0.497969
"7",133,8427,220,17760,465345,9289,501430,132000000,133000000,0.465345,0.009289,0.50143
"7",134,8445,253,17693,477343,11527,510548,133000000,134000000,0.477343,0.011527,0.510548
"7",135,8475,245,17823,469104,10196,507353,134000000,135000000,0.469104,0.010196,0.507353
"7",136,8370,295,17783,478327,13335,512023,135000000,136000000,0.478327,0.013335,0.512023
"7",137,8347,319,17478,491259,16028,522458,136000000,137000000,0.491259,0.016028,0.522458
"7",138,8341,287,17685,468769,12940,506098,137000000,138000000,0.468769,0.01294,0.506098
"7",139,8387,270,17895,469432,11543,504222,138000000,139000000,0.469432,0.011543,0.504222
"7",140,8137,214,17210,449087,9016,484308,139000000,140000000,0.449087,0.009016,0.484308
"7",141,8247,208,17844,458744,8758,500045,140000000,141000000,0.458744,0.008758,0.500045
"7",142,8228,268,17449,465380,14823,502585,141000000,142000000,0.46538,0.014823,0.502585
"7",143,7359,203,15773,405581,9187,444798,142000000,143000000,0.405581,0.009187,0.444798
"7",144,7921,230,16581,445290,9844,480305,143000000,144000000,0.44529,0.009844,0.480305
"7",145,8296,314,17613,489895,16248,523351,144000000,145000000,0.489895,0.016248,0.523351
"7",146,8374,364,17518,521139,16235,539814,145000000,146000000,0.521139,0.016235,0.539814
"7",147,8390,381,17621,528455,21532,543950,146000000,147000000,0.528455,0.021532,0.54395
"7",148,8413,298,17738,490957,13338,522236,147000000,148000000,0.490957,0.013338,0.522236
"7",149,8313,229,17827,464673,11766,505115,148000000,149000000,0.464673,0.011766,0.505115
"7",150,8293,243,17697,462373,10273,506070,149000000,150000000,0.462373,0.010273,0.50607
"7",151,8096,218,17456,440833,9526,490141,150000000,151000000,0.440833,0.009526,0.490141
"7",152,8344,238,17814,470400,9579,507657,151000000,152000000,0.4704,0.009579,0.507657
"7",153,8372,242,17683,458743,11331,495934,152000000,153000000,0.458743,0.011331,0.495934
"7",154,8423,234,17730,472239,11750,508684,153000000,154000000,0.472239,0.01175,0.508684
"7",155,7558,223,16053,426511,9535,456082,154000000,155000000,0.426511,0.009535,0.456082
"7",156,8204,216,17589,457123,8819,499625,155000000,156000000,0.457123,0.008819,0.499625
"7",157,8257,232,17595,459608,9864,504049,156000000,157000000,0.459608,0.009864,0.504049
"7",158,7956,170,17345,452120,6917,496445,157000000,158000000,0.45212,0.006917,0.496445
"7",159,8087,177,17296,456560,8615,505943,158000000,159000000,0.45656,0.008615,0.505943
"7",160,1076,27,2330,59916,1075,67027,159000000,159138663,0.059916,0.001075,0.067027
"8",1,7925,208,17001,442443,8585,487268,0,1000000,0.442443,0.008585,0.487268
"8",2,7896,212,17343,443852,9794,490121,1000000,2000000,0.443852,0.009794,0.490121
"8",3,8338,298,17710,485762,13165,519098,2000000,3000000,0.485762,0.013165,0.519098
"8",4,8332,365,17455,501245,20377,524485,3000000,4000000,0.501245,0.020377,0.524485
"8",5,8535,336,17757,514084,15612,532486,4000000,5000000,0.514084,0.015612,0.532486
"8",6,8409,303,17542,490295,16454,521333,5000000,6000000,0.490295,0.016454,0.521333
"8",7,8346,255,17651,464167,11906,502288,6000000,7000000,0.464167,0.011906,0.502288
"8",8,7916,230,16756,439528,10612,473214,7000000,8000000,0.439528,0.010612,0.473214
"8",9,8459,240,17953,463508,10133,503003,8000000,9000000,0.463508,0.010133,0.503003
"8",10,8343,243,17624,468549,9648,505175,9000000,10000000,0.468549,0.009648,0.505175
"8",11,8334,258,17637,454759,10413,495535,10000000,11000000,0.454759,0.010413,0.495535
"8",12,8336,264,17677,463720,11127,502093,11000000,12000000,0.46372,0.011127,0.502093
"8",13,8028,297,16905,451759,14601,485437,12000000,13000000,0.451759,0.014601,0.485437
"8",14,8539,366,17766,509155,18151,534630,13000000,14000000,0.509155,0.018151,0.53463
"8",15,8475,383,17706,535278,17243,548457,14000000,15000000,0.535278,0.017243,0.548457
"8",16,8300,331,17549,496894,15639,528052,15000000,16000000,0.496894,0.015639,0.528052
"8",17,8478,375,17591,514396,17644,538194,16000000,17000000,0.514396,0.017644,0.538194
"8",18,8394,266,17923,482186,12752,518552,17000000,18000000,0.482186,0.012752,0.518552
"8",19,8288,255,17750,462423,11030,507638,18000000,19000000,0.462423,0.01103,0.507638
"8",20,8389,247,17655,465716,10601,502114,19000000,20000000,0.465716,0.010601,0.502114
"8",21,8220,234,17614,445334,10900,490945,20000000,21000000,0.445334,0.0109,0.490945
"8",22,8214,223,17535,446070,9574,489795,21000000,22000000,0.44607,0.009574,0.489795
"8",23,8422,224,18004,459581,9411,501143,22000000,23000000,0.459581,0.009411,0.501143
"8",24,8284,250,17622,459996,12451,500311,23000000,24000000,0.459996,0.012451,0.500311
"8",25,8318,298,17616,479526,13091,510773,24000000,25000000,0.479526,0.013091,0.510773
"8",26,8314,260,17704,461289,13583,503080,25000000,26000000,0.461289,0.013583,0.50308
"8",27,8301,261,17652,462912,11965,504091,26000000,27000000,0.462912,0.011965,0.504091
"8",28,8330,241,17686,454930,10482,498476,27000000,28000000,0.45493,0.010482,0.498476
"8",29,8280,252,17920,467193,10164,509523,28000000,29000000,0.467193,0.010164,0.509523
"8",30,8325,341,17739,467725,15751,505793,29000000,30000000,0.467725,0.015751,0.505793
"8",31,8512,280,17987,487464,13009,517898,30000000,31000000,0.487464,0.013009,0.517898
"8",32,8499,312,17741,484362,13334,521144,31000000,32000000,0.484362,0.013334,0.521144
"8",33,8567,293,17973,492350,12431,523840,32000000,33000000,0.49235,0.012431,0.52384
"8",34,8339,270,17804,459724,12909,502959,33000000,34000000,0.459724,0.012909,0.502959
"8",35,8354,314,17522,485333,14865,517866,34000000,35000000,0.485333,0.014865,0.517866
"8",36,8478,259,17806,481994,12841,516573,35000000,36000000,0.481994,0.012841,0.516573
"8",37,8389,293,17619,476335,12522,510233,36000000,37000000,0.476335,0.012522,0.510233
"8",38,8309,254,17725,449915,13016,493201,37000000,38000000,0.449915,0.013016,0.493201
"8",39,8403,248,17857,470189,11710,505823,38000000,39000000,0.470189,0.01171,0.505823
"8",40,8244,333,17492,487921,14844,525421,39000000,40000000,0.487921,0.014844,0.525421
"8",41,8381,255,17615,463336,10157,503918,40000000,41000000,0.463336,0.010157,0.503918
"8",42,8355,237,17741,461238,9970,500023,41000000,42000000,0.461238,0.00997,0.500023
"8",43,8512,250,18075,469364,10183,506997,42000000,43000000,0.469364,0.010183,0.506997
"8",44,6985,174,15029,392473,6927,444086,43000000,44000000,0.392473,0.006927,0.444086
"8",45,0,0,0,0,0,0,44000000,45000000,0,0,0
"8",46,0,0,0,0,0,0,45000000,46000000,0,0,0
"8",47,1356,19,2871,75555,817,82530,46000000,47000000,0.075555,0.000817,0.08253
"8",48,8335,187,17650,457236,8217,505562,47000000,48000000,0.457236,0.008217,0.505562
"8",49,8356,240,17701,464864,9407,505619,48000000,49000000,0.464864,0.009407,0.505619
"8",50,8285,225,17690,461443,9073,506880,49000000,50000000,0.461443,0.009073,0.50688
"8",51,8426,329,17561,503657,14036,530909,50000000,51000000,0.503657,0.014036,0.530909
"8",52,8345,339,17631,513577,15165,536909,51000000,52000000,0.513577,0.015165,0.536909
"8",53,8308,303,17740,491948,13642,526494,52000000,53000000,0.491948,0.013642,0.526494
"8",54,8437,320,17750,485470,13226,520475,53000000,54000000,0.48547,0.013226,0.520475
"8",55,8252,275,17656,469169,13311,510537,54000000,55000000,0.469169,0.013311,0.510537
"8",56,8390,244,17618,481015,10917,512515,55000000,56000000,0.481015,0.010917,0.512515
"8",57,8387,279,17911,475141,12176,513448,56000000,57000000,0.475141,0.012176,0.513448
"8",58,8366,314,17416,476884,13334,514980,57000000,58000000,0.476884,0.013334,0.51498
"8",59,8332,290,17627,485099,14716,522303,58000000,59000000,0.485099,0.014716,0.522303
"8",60,8515,302,17822,496370,13143,524567,59000000,60000000,0.49637,0.013143,0.524567
"8",61,8369,330,17611,497097,14806,529496,60000000,61000000,0.497097,0.014806,0.529496
"8",62,8357,256,17648,474766,10555,508069,61000000,62000000,0.474766,0.010555,0.508069
"8",63,8316,272,17663,483794,10809,516297,62000000,63000000,0.483794,0.010809,0.516297
"8",64,8343,305,17676,491078,15712,524473,63000000,64000000,0.491078,0.015712,0.524473
"8",65,8433,323,17631,495267,15103,524335,64000000,65000000,0.495267,0.015103,0.524335
"8",66,8409,333,17522,494624,14569,523811,65000000,66000000,0.494624,0.014569,0.523811
"8",67,8486,285,17858,483366,11662,516644,66000000,67000000,0.483366,0.011662,0.516644
"8",68,8453,279,17876,483111,11674,517197,67000000,68000000,0.483111,0.011674,0.517197
"8",69,8400,307,17650,483775,13202,517030,68000000,69000000,0.483775,0.013202,0.51703
"8",70,8267,322,17593,500360,14128,528500,69000000,70000000,0.50036,0.014128,0.5285
"8",71,8315,296,17745,475709,12602,514076,70000000,71000000,0.475709,0.012602,0.514076
"8",72,8313,291,17745,482611,11955,520890,71000000,72000000,0.482611,0.011955,0.52089
"8",73,8380,293,17655,492553,12793,522049,72000000,73000000,0.492553,0.012793,0.522049
"8",74,8448,295,17654,486458,12623,519603,73000000,74000000,0.486458,0.012623,0.519603
"8",75,8407,295,17800,484820,12375,519072,74000000,75000000,0.48482,0.012375,0.519072
"8",76,8406,302,17564,490817,13306,521680,75000000,76000000,0.490817,0.013306,0.52168
"8",77,8400,394,17593,524114,17218,545137,76000000,77000000,0.524114,0.017218,0.545137
"8",78,8493,349,17692,518390,15359,541613,77000000,78000000,0.51839,0.015359,0.541613
"8",79,8307,405,17617,531881,19202,553425,78000000,79000000,0.531881,0.019202,0.553425
"8",80,8444,358,17614,514297,16523,541182,79000000,80000000,0.514297,0.016523,0.541182
"8",81,8390,317,17735,486742,13254,519553,80000000,81000000,0.486742,0.013254,0.519553
"8",82,8434,277,17858,474824,11316,511677,81000000,82000000,0.474824,0.011316,0.511677
"8",83,8311,310,17583,489811,14081,525613,82000000,83000000,0.489811,0.014081,0.525613
"8",84,8452,470,17486,542865,21295,556292,83000000,84000000,0.542865,0.021295,0.556292
"8",85,8293,388,17568,527306,17297,544781,84000000,85000000,0.527306,0.017297,0.544781
"8",86,8322,354,17537,514168,14710,538759,85000000,86000000,0.514168,0.01471,0.538759
"8",87,7132,267,15032,417098,11882,447143,86000000,87000000,0.417098,0.011882,0.447143
"8",88,8428,312,17721,501989,15066,529314,87000000,88000000,0.501989,0.015066,0.529314
"8",89,8425,360,17599,515830,16773,539839,88000000,89000000,0.51583,0.016773,0.539839
"8",90,8412,333,17651,517988,14666,545119,89000000,90000000,0.517988,0.014666,0.545119
"8",91,8266,328,17542,491911,15127,524305,90000000,91000000,0.491911,0.015127,0.524305
"8",92,8386,295,17745,491118,13817,522682,91000000,92000000,0.491118,0.013817,0.522682
"8",93,8341,289,17589,491938,12888,523569,92000000,93000000,0.491938,0.012888,0.523569
"8",94,8467,357,17688,501919,14837,529747,93000000,94000000,0.501919,0.014837,0.529747
"8",95,8354,315,17647,485102,14990,519885,94000000,95000000,0.485102,0.01499,0.519885
"8",96,8525,286,17950,485802,11928,517492,95000000,96000000,0.485802,0.011928,0.517492
"8",97,8348,284,17572,467010,12209,505450,96000000,97000000,0.46701,0.012209,0.50545
"8",98,8391,243,17684,462968,9797,504754,97000000,98000000,0.462968,0.009797,0.504754
"8",99,8320,229,17709,459781,9606,502505,98000000,99000000,0.459781,0.009606,0.502505
"8",100,8333,278,17726,473202,11802,510830,99000000,100000000,0.473202,0.011802,0.51083
"8",101,8288,292,17627,497439,12371,529394,100000000,101000000,0.497439,0.012371,0.529394
"8",102,8383,309,17886,472996,13279,515211,101000000,102000000,0.472996,0.013279,0.515211
"8",103,8400,261,17619,460860,11184,501140,102000000,103000000,0.46086,0.011184,0.50114
"8",104,8380,311,17848,474078,13795,509679,103000000,104000000,0.474078,0.013795,0.509679
"8",105,8295,325,17630,485016,13234,523263,104000000,105000000,0.485016,0.013234,0.523263
"8",106,8421,316,17706,500724,14538,524499,105000000,106000000,0.500724,0.014538,0.524499
"8",107,8432,346,17828,516834,16899,538901,106000000,107000000,0.516834,0.016899,0.538901
"8",108,8527,350,17723,507629,15485,532834,107000000,108000000,0.507629,0.015485,0.532834
"8",109,8598,387,17855,516771,17352,538934,108000000,109000000,0.516771,0.017352,0.538934
"8",110,8402,326,17732,491016,14189,526171,109000000,110000000,0.491016,0.014189,0.526171
"8",111,8407,374,17628,506102,15807,530077,110000000,111000000,0.506102,0.015807,0.530077
"8",112,8554,407,17558,540138,18578,555696,111000000,112000000,0.540138,0.018578,0.555696
"8",113,8475,417,17505,544875,17601,559058,112000000,113000000,0.544875,0.017601,0.559058
"8",114,8379,425,17709,544607,18384,560973,113000000,114000000,0.544607,0.018384,0.560973
"8",115,8513,409,17535,546209,17558,561198,114000000,115000000,0.546209,0.017558,0.561198
"8",116,8301,415,17568,530263,17851,551051,115000000,116000000,0.530263,0.017851,0.551051
"8",117,8481,358,17625,518859,16028,537289,116000000,117000000,0.518859,0.016028,0.537289
"8",118,8485,287,17761,488470,12830,516446,117000000,118000000,0.48847,0.01283,0.516446
"8",119,8473,238,17824,477662,10341,511696,118000000,119000000,0.477662,0.010341,0.511696
"8",120,8487,260,17796,476692,10900,513644,119000000,120000000,0.476692,0.0109,0.513644
"8",121,8360,272,17632,479157,12136,511336,120000000,121000000,0.479157,0.012136,0.511336
"8",122,8487,340,17787,491839,17066,520512,121000000,122000000,0.491839,0.017066,0.520512
"8",123,8432,327,17739,496543,15074,520676,122000000,123000000,0.496543,0.015074,0.520676
